customer_id,customer_name,customer_gender,customer_birthdate,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,customer_loyalty_flag,latitude,longitude,typical_hour_sin,typical_hour_cos,tenure,total_children,lifetime_spend_technology,log_total_spend,annual_spend_groceries,annual_spend_electronics,annual_spend_vegetables,annual_spend_nonalcohol_drinks,annual_spend_alcohol_drinks,annual_spend_meat,annual_spend_fish,annual_spend_hygiene,annual_spend_videogames,annual_spend_petfood,annual_spend_technology
25055,Francisca Houghtaling,female,1994-12-27 08:56:00,2.0,0.0,2.0,2.0,10602.0,648.0000000000002,201.0,218.0,798.0,516.0,579.0,484.0,138.00000000000003,236.0,18.0,1.0,0.0,38.74763384134508,-9.1572205139379,-0.2588190451025208,-0.9659258262890683,13.0,2.0,786.0000000000002,9.629511127140459,815.5384615384615,49.84615384615386,15.461538461538462,16.76923076923077,61.38461538461539,39.69230769230769,44.53846153846154,37.23076923076923,10.615384615384617,18.153846153846153,60.46153846153848
25056,Bruce Conn,male,1956-12-04 12:58:00,2.0,0.0,0.0,5.0,12931.0,5218.0,433.0,668.0,660.0,1217.0,478.0,870.0,417.0,370.0,298.0,0.2338362742857415,0.0,38.75923217852481,-9.13319531711203,-1.0,-1.6653345369377348e-16,9.0,2.0,5635.0,10.271527667553556,1436.7777777777778,579.7777777777778,48.111111111111114,74.22222222222223,73.33333333333333,135.22222222222223,53.111111111111114,96.66666666666667,46.333333333333336,41.111111111111114,626.1111111111111
25057,Ryan Graham,male,1998-08-22 20:13:00,0.0,0.0,2.0,2.0,2683.000000000002,623.0,253.0,807.0,1173.0,428.0,1216.0,70.0,749.625,355.0,165.0,0.1129128386456581,0.0,38.76522893097178,-9.182651053049392,-0.707106781186547,-0.7071067811865479,0.0,0.0,2324.0,9.361687124470707,2683.000000000002,623.0,253.0,122.13988095238095,206.58092948717945,201.07774725274726,194.56125000000003,70.0,79.77777777777777,83.64285714285714,817.3946428571428
25058,Milton Burke,male,1992-08-10 18:13:00,2.0,0.0,2.0,1.0,9607.0,818.0,26.0,357.0,828.0,769.0,782.0,8.000000000000114,3.0,353.0,64.0,0.1640388190534122,0.0,38.74829387549215,-9.157199293055914,0.2588190451025211,-0.9659258262890682,5.0,2.0,821.0,9.573106725551233,1921.4,163.6,5.2,71.4,165.6,153.8,156.4,1.6000000000000227,0.6,70.6,164.2
25059,Charles Hutcherson,male,1997-01-11 23:10:00,1.0,0.0,1.0,4.0,6341.0,513.0,160.0,143.0,579.0,348.0,455.0,1202.0,169.0,237.0,381.0,0.6741605133948494,0.0,38.74657174817366,-9.211155512432695,-0.49999999999999967,-0.8660254037844388,6.0,1.0,682.0,9.290075339995036,1056.8333333333333,85.5,26.666666666666668,23.833333333333332,96.5,58.0,75.83333333333333,200.33333333333334,28.166666666666668,39.5,113.66666666666667
25060,Dorthey Arnold,female,1976-06-25 20:29:00,1.0,1.0,0.0,2.0,28899.0,1124.0,755.0,376.0,924.0,639.0,984.0,988.0,203.0,404.0,120.0,0.1354712923808976,1.0,38.75648543630715,-9.166441741961764,1.0,5.551115123125783e-17,17.0,2.0,1327.0,10.508459042192348,1699.9411764705883,66.11764705882354,44.411764705882355,22.11764705882353,54.35294117647059,37.588235294117645,57.88235294117647,58.11764705882353,11.941176470588236,23.764705882352942,78.05882352941177
25065,Virginia Auld,female,1991-03-01 23:35:00,2.0,0.0,2.0,3.0,11579.0,60.0,89.0,242.0,616.0,324.59999999999997,389.0,247.0,93.0,429.0,90.0,0.5778266355211148,0.0,38.74809715415056,-9.157256163287208,1.249000902703301e-16,-1.0,6.0,2.0,153.0,9.562587527712758,1929.8333333333333,10.0,14.833333333333334,40.333333333333336,102.66666666666667,54.099999999999994,64.83333333333333,41.166666666666664,15.5,71.5,25.5
25066,Nellie Stankiewicz,female,1953-06-25 13:33:00,0.0,0.0,1.0,2.0,6868.0,440.0,153.0,582.0,1054.0,1094.0,1497.0,248.0,749.625,513.0,110.0,0.2523991791933717,0.0,38.72803087676744,-9.18360547086463,-0.707106781186547,-0.7071067811865479,11.0,0.0,1872.0,9.664849580263269,624.3636363636364,40.0,13.909090909090908,52.90909090909091,95.81818181818181,99.45454545454545,136.0909090909091,22.545454545454547,79.77777777777777,46.63636363636363,170.1818181818182
25067,Denise Mcelwain,female,1946-11-28 14:18:00,1.0,1.0,0.0,3.0,8042.999999999999,972.0,1312.0,372.0,5.0,866.8,289.0,845.0,196.0,274.0,140.0,0.387900469891198,1.0,38.7557716060424,-9.15127130227483,0.9659258262890683,-0.25881904510252063,12.0,2.0,1168.0,9.57107307207566,670.2499999999999,81.0,109.33333333333333,31.0,0.4166666666666667,72.23333333333333,24.083333333333332,70.41666666666667,16.333333333333332,22.833333333333332,97.33333333333333
25068,Albert Graham,male,1995-04-25 18:37:00,2.0,0.0,2.0,2.0,7886.0,1904.0,182.0,117.0,117.0,550.0,319.0,313.99999999999994,87.0,163.39999999999998,56.0,0.818181537463214,0.0,38.74683547423462,-9.156576259500628,0.2588190451025211,-0.9659258262890682,9.0,2.0,1991.0,9.520131234015942,876.2222222222222,211.55555555555554,20.22222222222222,13.0,13.0,61.111111111111114,35.44444444444444,34.888888888888886,9.666666666666666,18.15555555555555,221.22222222222223
25069,Msc. Casey Drahota,male,1990-11-16 05:20:00,1.0,1.0,0.0,4.0,18566.0,845.8,1529.0,542.0,126.0,52.0,235.0,2109.0,40.0,614.0,147.0,0.2287636271420231,0.0,38.77921195805366,-9.188131170873316,0.2588190451025211,-0.9659258262890682,14.0,2.0,885.8,10.14822036945148,1326.142857142857,60.41428571428571,109.21428571428571,38.714285714285715,9.0,3.7142857142857144,16.785714285714285,150.64285714285714,2.857142857142857,43.857142857142854,63.271428571428565
25070,Msc. Donald Lacy,male,1985-08-12 01:53:00,1.0,1.0,0.0,1.0,2621.0,2801.0,1993.0,234.0,529.0,64.0,138.0,595.0,152.0,230.6,51.0,0.1417529387313097,0.0,38.74583722386198,-9.171224175687833,-0.9659258262890683,0.2588190451025203,11.0,2.0,2953.0,9.418297186361968,238.27272727272728,254.63636363636363,181.1818181818182,21.272727272727273,48.09090909090909,5.818181818181818,12.545454545454545,54.09090909090909,13.818181818181818,20.963636363636365,268.45454545454544
25071,Jack Smothers,male,2000-03-20 15:33:00,0.0,0.0,0.0,2.0,10521.0,981.9999999999998,164.0,45.0,1231.0,273.0,645.0,366.0,299.0,170.0,60.0,0.3752014494172105,0.0,38.70108089900176,-9.153558459596306,0.8660254037844386,-0.4999999999999998,6.0,0.0,1280.9999999999998,9.678968055041988,1753.5,163.66666666666663,27.333333333333332,7.5,205.16666666666666,45.5,107.5,61.0,49.833333333333336,28.333333333333332,213.49999999999997
25072,Bsc. Frank Mello,male,1941-01-06 01:23:00,1.0,0.0,1.0,6.0,14433.0,1424.8,2028.0,269.0,366.0,32.0,81.0,804.0,148.0,156.99999999999997,12.0,0.2280406341730641,0.0,38.74911926156758,-9.19494545928463,-0.39318516525781355,-0.4946463524932715,13.0,1.0,1572.8,9.967241390890674,1110.2307692307693,109.6,156.0,20.692307692307693,28.153846153846153,2.4615384615384617,6.230769230769231,61.84615384615385,11.384615384615385,12.076923076923075,120.98461538461538
25073,Dina Harvey,female,1969-04-06 12:12:00,1.0,1.0,1.0,4.0,10826.0,1329.0,274.0,505.0,448.0,702.0,410.0,809.0,133.00000000000003,287.0,287.0,0.1889155199182857,0.0,38.73037176047966,-9.207886300942013,-0.5000000000000004,0.8660254037844385,6.0,2.0,1462.0,9.751850377873168,1804.3333333333333,221.5,45.666666666666664,84.16666666666667,74.66666666666667,117.0,68.33333333333333,134.83333333333334,22.16666666666667,47.833333333333336,243.66666666666666
25075,Charles Graves,male,1960-12-23 11:21:00,2.0,0.0,2.5,2.0,11887.0,1071.0,241.0,145.0,217.0,1314.0,320.0,851.0,9.0,555.0,40.0,0.3221003990625982,1.0,38.73042216078108,-9.15074499155554,0.9659258262890683,-0.25881904510252063,11.0,2.0,1080.0,9.780811314668615,1080.6363636363637,97.36363636363636,21.90909090909091,13.181818181818182,19.727272727272727,119.45454545454545,29.09090909090909,77.36363636363636,0.8181818181818182,50.45454545454545,98.18181818181819
25077,Maria Salem,female,1971-06-11 15:18:00,0.0,1.0,1.0,6.0,6850.0,1293.0,406.0,163.0,305.0,1158.0,776.0,109.0,52.0,266.0,203.0,0.3704917659702036,0.0,38.72909610874949,-9.140960589344871,-1.0,-1.6653345369377348e-16,6.0,1.0,1345.0,9.451245252869034,1141.6666666666667,215.5,67.66666666666667,27.166666666666668,50.833333333333336,193.0,129.33333333333334,18.166666666666668,8.666666666666666,44.333333333333336,224.16666666666666
25078,Gregg Bankhead,male,1971-04-25 04:02:00,0.0,1.0,1.0,3.0,5366.0,348.0,388.0,94.0,134.0,806.0,220.0,120.0,36.0,147.0,13.0,1.0,1.0,38.77398319170964,-9.15758959923193,1.0,5.551115123125783e-17,9.0,1.0,384.0,8.992681750892542,596.2222222222222,38.666666666666664,43.111111111111114,10.444444444444445,14.88888888888889,89.55555555555556,24.444444444444443,13.333333333333334,4.0,16.333333333333332,42.666666666666664
25079,Jon Neal,male,1953-10-14 07:39:00,1.0,1.0,0.0,5.0,6462.0,1359.0,350.99999999999994,223.0,507.0,539.0,1260.0,1294.0,83.0,346.0,157.0,0.04337717667593283,0.0,38.75328318529236,-9.14753594784986,-0.49999999999999967,-0.8660254037844388,5.0,2.0,1442.0,9.537267195753865,1292.4,271.8,70.19999999999999,44.6,101.4,107.8,194.56125000000003,221.44166666666666,16.6,69.2,288.4
25080,Dorene Reynolds,female,1977-05-22 15:15:00,2.0,0.0,2.0,4.0,11864.0,6264.0,252.0,671.0,923.0,1177.0,1442.0,550.0,163.0,483.0,99.0,0.2662650413327083,1.0,38.74782275007255,-9.14359530665041,0.8660254037844386,-0.4999999999999998,22.0,2.0,6427.0,10.316159958893644,539.2727272727273,284.72727272727275,11.454545454545455,30.5,41.95454545454545,53.5,65.54545454545455,25.0,7.409090909090909,21.954545454545453,292.1363636363636
25081,Bsc. Stevie Reyburn,female,1940-05-16 09:53:00,1.0,2.5,0.0,5.0,2555.0,618.9999999999998,1421.0,610.0,11.0,151.0,184.0,1595.0,4.0,318.0,76.0,0.008093982634271024,0.0,38.77089026879417,-9.088422920127655,0.2588190451025211,-0.9659258262890682,9.0,3.5,622.9999999999998,8.998631198287637,283.8888888888889,68.77777777777776,157.88888888888889,67.77777777777777,1.2222222222222223,16.77777777777778,20.444444444444443,177.22222222222223,0.4444444444444444,35.333333333333336,69.2222222222222
25082,Alma Pugh,female,1972-11-21 01:27:00,1.0,0.0,0.0,1.0,16233.0,1060.0,119.0,291.0,43.0,790.0,693.0,758.0,229.0,377.0,157.0,0.08029527010976428,1.0,38.76697881326402,-9.14110750934369,0.9659258262890683,-0.25881904510252063,13.0,1.0,1289.0,9.99346535865436,1248.6923076923076,81.53846153846153,9.153846153846153,22.384615384615383,3.3076923076923075,60.76923076923077,53.30769230769231,58.30769230769231,17.615384615384617,29.0,99.15384615384616
25083,Phd. Zachary Martin,male,1987-04-17 22:30:00,1.0,1.0,2.0,3.0,14281.0,1956.0,2038.2,491.0,534.0,63.0,34.0,557.0,200.0,205.0,48.0,0.09844782428926152,0.0,38.7302363986004,-9.167350104580368,1.249000902703301e-16,-1.0,11.0,2.0,2156.0,10.02199032911686,1298.2727272727273,177.8181818181818,185.29090909090908,44.63636363636363,48.54545454545455,5.7272727272727275,3.090909090909091,50.63636363636363,18.181818181818183,18.636363636363637,196.0
25084,Marilyn Rincon,female,1958-09-13 12:46:00,0.0,0.0,1.0,2.0,2096.0,8489.0,126.0,1026.0,1101.0,1445.0,166.0,289.0,749.625,154.0,139.0,0.2976482612070648,0.0,38.742517968274775,-9.17286033682535,-0.25881904510252157,0.9659258262890681,10.0,0.0,9266.0,10.63979000341,209.6,750.3443181818182,12.6,102.6,110.1,144.5,16.6,28.9,79.77777777777777,15.4,817.3946428571428
25085,Msc. Loren Reves,male,1961-04-17 05:16:00,1.0,1.0,1.0,1.0,53.0,3801.0,2328.0,393.0,349.0,70.0,108.00000000000006,1073.0,143.0,281.0,34.0,0.08230765155848968,0.0,38.72161309215972,-9.118585537622582,0.9659258262890683,-0.25881904510252063,14.0,2.0,3944.0,9.436997742590188,3.7857142857142856,271.5,166.28571428571428,28.071428571428573,24.928571428571427,5.0,7.714285714285718,76.64285714285714,10.214285714285714,20.071428571428573,281.7142857142857
25086,Susie Long,female,1978-10-09 06:30:00,0.0,1.0,0.0,2.0,30950.0,394.0,190.0,268.0,640.0,793.0,239.0,1084.0,118.99999999999997,335.0,181.0,0.19484863124395,1.0,38.75931788720643,-9.15912637267934,0.8660254037844386,-0.4999999999999998,11.0,1.0,513.0,10.478020101759832,2813.6363636363635,35.81818181818182,17.272727272727273,24.363636363636363,58.18181818181818,72.0909090909091,21.727272727272727,98.54545454545455,10.818181818181815,30.454545454545453,46.63636363636363
25087,Matthew Soliz,male,1941-12-13 04:44:00,2.5,2.5,1.0,3.0,38045.0,5490.0,362.0,919.0,1262.0,1267.0,980.0,1223.0,500.0,111.0,161.0,0.2140719524982483,1.0,38.74838021655583,-9.14362046433979,0.8660254037844386,-0.4999999999999998,10.0,3.5,5990.0,10.935781960166588,3804.5,549.0,36.2,91.9,126.2,126.7,98.0,122.3,50.0,11.1,599.0
25088,Connie Howley,female,1990-08-28 16:04:00,1.0,1.0,0.0,4.0,26666.0,42.0,927.0,358.0,230.0,621.0,520.0,649.0,164.0,213.0,194.0,0.2530543840045562,1.0,38.73823146566805,-9.175907842945255,0.9659258262890683,-0.25881904510252063,16.0,2.0,206.0,10.328657243918627,1666.625,2.625,57.9375,22.375,14.375,38.8125,32.5,40.5625,10.25,13.3125,12.875
25089,Michael Ridder,male,1990-03-10 09:11:00,2.0,0.0,2.0,1.0,8702.0,79.0,256.0,175.0,926.0,606.0,56.0,553.0,168.0,125.99999999999997,17.0,0.6285520329224205,0.0,38.74863427220541,-9.155618319471252,0.49999999999999994,-0.8660254037844387,6.0,2.0,247.0,9.383873422737057,1450.3333333333333,13.166666666666666,42.666666666666664,29.166666666666668,154.33333333333334,101.0,9.333333333333334,92.16666666666667,28.0,20.999999999999996,41.166666666666664
25090,Brenda Fain,female,1952-07-19 01:28:00,0.0,0.0,1.0,6.0,13220.0,774.0000000000002,719.0,130.0,1192.0,661.0,1044.0,524.0,128.4,414.0,220.0,0.7010440772517645,0.0,38.79908375558695,-9.1098403531956,-0.8660254037844386,0.5000000000000001,10.0,0.0,902.4000000000002,9.888871252961849,1322.0,77.40000000000002,71.9,13.0,119.2,66.1,104.4,52.4,12.84,41.4,90.24000000000002
25093,Franklin Royster,male,1996-10-18 06:06:00,0.0,1.0,1.0,7.0,30506.0,368.0,275.0,138.0,1362.0,913.0,192.0,1023.0,238.0,337.0,184.0,0.4449225775894054,0.0,38.75067941222432,-9.131359786139752,-0.9659258262890683,-0.25881904510252063,7.0,1.0,606.0,10.490134679522582,4010.6651785714284,52.57142857142857,39.285714285714285,19.714285714285715,194.57142857142858,130.42857142857142,27.428571428571427,146.14285714285714,34.0,48.142857142857146,86.57142857142857
25095,Charles Fonceca,male,1954-09-13 16:12:00,0.0,1.0,1.0,1.0,11433.0,1241.0,282.0,257.0,116.0,1097.0,548.0,1075.0,110.99999999999997,433.0,154.0,0.1509142183504147,1.0,38.73804367343196,-9.160817122055596,0.9659258262890683,-0.25881904510252063,18.0,1.0,1352.0,9.795122527858004,635.1666666666666,68.94444444444444,15.666666666666666,14.277777777777779,6.444444444444445,60.94444444444444,30.444444444444443,59.72222222222222,6.166666666666665,24.055555555555557,75.11111111111111
25096,Anne Mcewen,female,1964-04-30 13:26:00,0.0,1.0,0.0,1.0,1061.0,8489.0,133.0,384.0,1516.0,857.0,955.0,164.0,749.625,216.0,33.0,0.1530009611591263,0.0,38.753374715708446,-9.166668628078089,-0.7071067811865477,0.7071067811865474,10.0,1.0,9266.0,10.664036339191531,106.1,750.3443181818182,13.3,38.4,151.6,85.7,95.5,16.4,79.77777777777777,21.6,817.3946428571428
25097,Patsy Stone,female,1948-08-20 20:44:00,2.5,2.5,2.0,3.0,30398.0,4562.0,292.99999999999994,976.0,1536.0,1808.0,1011.0,728.0,460.0,67.0,407.0,0.1656547347815184,1.0,38.75658082946015,-9.135074721212405,-0.2588190451025208,-0.9659258262890683,16.0,3.5,5022.0,10.754962391475377,1899.875,285.125,18.312499999999996,61.0,96.0,113.0,63.1875,45.5,28.75,4.1875,313.875
25098,Lisa Slevin,female,1992-09-13 10:15:00,0.0,1.0,0.0,1.0,30990.0,721.0,1265.0,384.0,73.0,750.0,1316.0,1067.0,338.0,459.0,117.0,0.2159600525883216,1.0,38.73550507606669,-9.17502424050572,0.7071067811865476,-0.7071067811865475,13.0,1.0,1059.0,10.556411517605202,2383.846153846154,55.46153846153846,97.3076923076923,29.53846153846154,5.615384615384615,57.69230769230769,101.23076923076923,82.07692307692308,26.0,35.30769230769231,81.46153846153847
25100,Loretta Thurman,female,1955-08-02 11:40:00,2.5,2.0,0.0,4.0,18767.0,6126.0,560.0,896.0,917.0,1120.0,1801.0,454.0,393.0,544.0,399.0,0.2204619302935253,1.0,38.74082593862113,-9.12699937614343,0.2588190451025211,-0.9659258262890682,13.0,3.5,6519.0,10.547917066298643,1443.6153846153845,471.2307692307692,43.07692307692308,68.92307692307692,70.53846153846153,86.15384615384616,138.53846153846155,34.92307692307692,30.23076923076923,41.84615384615385,501.46153846153845
25103,Phd. Teresa Ramirez,female,1959-08-28 02:28:00,1.0,1.0,1.0,1.0,8994.0,2470.0,1791.0,413.0,424.0,47.0,17.0,1000.0,289.0,246.0,74.0,0.058422148115581274,0.0,38.73333805140605,-9.161455431052149,-0.9659258262890683,0.2588190451025203,10.0,2.0,2759.0,9.822873848541882,899.4,247.0,179.1,41.3,42.4,4.7,1.7,100.0,28.9,24.6,275.9
25104,Helen Cano,female,1976-07-17 08:01:00,0.0,1.0,0.0,1.0,12083.0,1494.0,449.0,220.0,123.0,916.0,379.0,962.0,126.00000000000003,472.0,159.0,0.180530771470025,1.0,38.74918863404559,-9.168143099022164,0.9659258262890683,-0.25881904510252063,11.0,1.0,1620.0,9.844002905701236,1098.4545454545455,135.8181818181818,40.81818181818182,20.0,11.181818181818182,83.27272727272727,34.45454545454545,87.45454545454545,11.454545454545457,42.90909090909091,147.27272727272728
25105,Msc. Richard Mccloud,male,1940-04-16 18:04:00,1.0,0.0,1.0,6.0,14777.0,784.0,1055.0,766.0,245.0,241.0,38.0,2253.0,116.99999999999997,734.0,95.0,0.131194489223113,0.0,38.76913429530548,-9.100266123954286,-0.707106781186547,-0.7071067811865479,11.0,1.0,901.0,10.007982693865577,1343.3636363636363,71.27272727272727,95.9090909090909,69.63636363636364,22.272727272727273,21.90909090909091,3.4545454545454546,221.44166666666666,10.636363636363633,66.72727272727273,81.9090909090909
25106,Catherine Fenner,female,1983-01-29 10:21:00,0.0,1.0,1.0,2.0,6913.0,7140.0,100.0,388.0,826.0,1134.0,125.0,97.0,749.625,203.0,231.0,0.2359672109936804,0.0,38.77600211991698,-9.170380514282863,-1.0,-1.6653345369377348e-16,7.0,1.0,8283.0,10.179337399481271,987.5714285714286,750.3443181818182,14.285714285714286,55.42857142857143,118.0,162.0,17.857142857142858,13.857142857142858,79.77777777777777,29.0,817.3946428571428
25107,Machelle Losh,female,1984-02-10 13:04:00,1.0,2.0,1.0,3.0,7042.0,1004.0,65.99999999999989,462.0,705.0,607.0,1071.0,514.0,43.0,358.0,62.0,0.3754099069868156,0.0,38.72882449324813,-9.164629565240372,-0.9659258262890683,-0.25881904510252063,5.0,3.0,1047.0,9.466531777336593,1408.4,200.8,13.199999999999978,92.4,141.0,121.4,194.56125000000003,102.8,8.6,71.6,209.4
25108,John Noakes,male,1970-12-19 11:49:00,1.0,0.0,1.0,3.0,2333.999999999998,2612.0,164.0,375.0,785.0,757.0,1325.0,461.0,323.0,360.0,298.0,0.3485310625515093,1.0,38.7372498832642,-9.15838048313268,0.8660254037844386,-0.4999999999999998,15.0,1.0,2935.0,9.428029072607428,155.59999999999988,174.13333333333333,10.933333333333334,25.0,52.333333333333336,50.46666666666667,88.33333333333333,30.733333333333334,21.533333333333335,24.0,195.66666666666666
25109,Betty Leonard,female,1983-02-09 22:27:00,2.5,2.5,0.0,4.0,24055.0,4678.0,1149.0,670.0,1925.175,1346.0,1079.0,1398.0,336.0,79.0,127.0,0.3977354648535344,1.0,38.75456602431304,-9.196105312807685,0.49999999999999994,-0.8660254037844387,13.0,3.5,5014.0,10.645448706505872,1850.3846153846155,359.84615384615387,88.38461538461539,51.53846153846154,168.92307692307693,103.53846153846153,83.0,107.53846153846153,25.846153846153847,6.076923076923077,385.6923076923077
25110,Jeffrey Beavers,male,1959-03-04 21:49:00,0.0,1.0,2.0,1.0,15029.0,783.0,158.0,314.0,229.0,931.4,1089.0,852.0,192.0,215.0,130.0,0.1769875577024634,1.0,38.740544019289466,-9.154026152109358,0.9659258262890683,-0.25881904510252063,20.0,1.0,975.0,9.941187879718953,751.45,39.15,7.9,15.7,11.45,46.57,54.45,42.6,9.6,10.75,48.75
25111,Maureen Lanigan,female,1981-08-25 02:20:00,0.0,1.0,0.0,2.0,15719.0,1071.0,299.0,248.0,85.0,964.0,872.0,876.0,123.99999999999997,458.0,235.0,0.12781807983789734,1.0,38.74509835699658,-9.174519882471849,0.9659258262890683,-0.25881904510252063,14.0,1.0,1195.0,9.994789710942914,1122.7857142857142,76.5,21.357142857142858,17.714285714285715,6.071428571428571,68.85714285714286,62.285714285714285,62.57142857142857,8.857142857142856,32.714285714285715,85.35714285714286
25112,John Knight,male,1978-03-21 22:02:00,1.0,1.0,0.0,5.0,30769.0,669.0,61.000000000000114,422.0,1552.0,1115.0,1159.0,738.0,225.60000000000002,242.0,274.0,0.7700372115256551,0.0,38.75652176284052,-9.11865299256133,-0.9659258262890683,0.2588190451025203,14.0,2.0,894.6,10.541338701592098,2197.785714285714,47.785714285714285,4.357142857142866,30.142857142857142,110.85714285714286,79.64285714285714,82.78571428571429,52.714285714285715,16.114285714285717,17.285714285714285,63.9
25113,Robert Watkins,male,1973-07-01 10:59:00,1.0,0.0,1.0,4.0,10031.0,56.0,545.0,85.0,154.0,970.0,816.0,388.0,39.0,393.0,51.0,0.4608006660615187,1.0,38.77642851028722,-9.173121492079938,0.2588190451025211,-0.9659258262890682,17.0,1.0,95.0,9.515837804297965,590.0588235294117,3.2941176470588234,32.05882352941177,5.0,9.058823529411764,57.05882352941177,48.0,22.823529411764707,2.2941176470588234,23.11764705882353,5.588235294117647
25114,Nancy Finch,female,1946-07-06 20:32:00,1.0,0.0,0.0,6.0,9115.0,44.0,170.0,130.0,140.0,679.0,287.0,273.0,29.0,47.0,88.0,1.0,1.0,38.7228134164523,-9.18111773775791,-0.49999999999999967,-0.8660254037844388,11.0,1.0,73.0,9.304559047215164,828.6363636363636,4.0,15.454545454545455,11.818181818181818,12.727272727272727,61.72727272727273,26.09090909090909,24.818181818181817,2.6363636363636362,4.2727272727272725,6.636363636363637
25115,Susan Wilson,female,1993-09-09 05:33:00,2.0,1.0,2.0,2.0,11074.0,340.0,12.0,297.0,801.0,280.0,406.0,337.0,153.0,158.0,44.0,1.0,0.0,38.74793381407796,-9.157102611280385,-0.49999999999999967,-0.8660254037844388,5.0,3.0,493.0,9.571644584298577,2214.8,68.0,2.4,59.4,160.2,56.0,81.2,67.4,30.6,31.6,98.6
25116,Chris Aparicio,male,1969-08-16 10:47:00,1.0,1.0,0.0,2.0,2446.000000000002,1849.0,297.0,365.0,108.0,887.0,518.0,1216.0,112.99999999999997,450.0,189.0,0.15120251175439667,1.0,38.740456241942965,-9.145205329544966,0.8660254037844386,-0.4999999999999998,12.0,2.0,1962.0,9.231318778361375,203.83333333333348,154.08333333333334,24.75,30.416666666666668,9.0,73.91666666666667,43.166666666666664,101.33333333333333,9.416666666666664,37.5,163.5
25117,Judy Rehrig,female,1985-06-24 01:19:00,1.0,1.0,1.0,4.0,15309.0,896.0,246.0,608.0,79.0,803.0,392.0,431.0,53.0,282.0,158.0,0.948640289474955,0.0,38.69611099037965,-9.16997553061912,-0.8660254037844384,-0.5000000000000004,12.0,2.0,949.0,9.90593455617918,1275.75,74.66666666666667,20.5,50.666666666666664,6.583333333333333,66.91666666666667,32.666666666666664,35.916666666666664,4.416666666666667,23.5,79.08333333333333
25118,Valerie Huddleston,female,1971-11-02 12:27:00,0.0,0.0,1.0,1.0,197.0,8489.0,183.0,448.0,1057.0,1159.0,875.0,52.0,749.625,153.0,78.0,0.3084070057622671,0.0,38.76909687289608,-9.164787928950258,-0.9659258262890683,-0.25881904510252063,10.0,0.0,9266.0,10.503888762894483,19.7,750.3443181818182,18.3,44.8,105.7,115.9,87.5,5.2,79.77777777777777,15.3,817.3946428571428
25119,Melanie Allen,female,1947-07-09 13:15:00,1.0,0.0,1.0,3.0,8272.0,33.0,126.0,101.0,137.0,748.0,212.0,377.0,251.0,512.0,87.0,0.6468923420684172,1.0,38.737796748408336,-9.127032158529808,0.49999999999999994,-0.8660254037844387,12.0,1.0,284.0,9.310547632393208,689.3333333333334,2.75,10.5,8.416666666666666,11.416666666666666,62.333333333333336,17.666666666666668,31.416666666666668,20.916666666666668,42.666666666666664,23.666666666666668
25120,John Woods,male,1947-10-28 17:32:00,1.0,1.0,2.0,5.0,21194.0,3515.0,1337.0,809.0,977.0,1230.0,277.0,157.0,338.0,232.0,172.0,0.3992053763889506,0.0,38.782993266697474,-9.160755443214848,0.2588190451025211,-0.9659258262890682,5.0,2.0,3853.0,10.43176008990584,4010.6651785714284,703.0,254.61525974025977,122.13988095238095,195.4,201.07774725274726,55.4,31.4,67.6,46.4,770.6
25121,Carolyn Stapler,female,1980-02-07 00:42:00,0.0,0.0,1.0,1.0,12604.0,8489.0,353.0,299.0,1142.0,1227.0,732.0,32.0,749.625,297.0,29.0,0.3794921902559658,0.0,38.75999752361116,-9.167593232020463,-0.8660254037844384,-0.5000000000000004,9.0,0.0,9266.0,10.578852563300275,1400.4444444444443,750.3443181818182,39.22222222222222,33.22222222222222,126.88888888888889,136.33333333333334,81.33333333333333,3.5555555555555554,79.77777777777777,33.0,817.3946428571428
25122,Latoya King,female,1944-03-23 11:17:00,1.0,1.0,0.0,1.0,26603.0,687.0,723.0,302.0,359.0,615.0,342.0,758.0,243.0,20.0,226.0,0.1333711196917852,1.0,38.74082222371163,-9.17607886803314,0.9659258262890683,-0.25881904510252063,15.0,2.0,930.0,10.36037428013116,1773.5333333333333,45.8,48.2,20.133333333333333,23.933333333333334,41.0,22.8,50.53333333333333,16.2,1.3333333333333333,62.0
25123,Bsc. Maxine Peeples,female,1953-05-26 22:15:00,1.0,1.0,0.0,1.0,14723.0,218.0,2030.0,818.0,178.0,1.0,56.0,2253.0,68.0,268.0,94.0,0.3443255728462679,0.0,38.76155617858181,-9.088422920127655,-0.49999999999999967,-0.8660254037844388,10.0,2.0,286.0,9.952991747439217,1472.3,21.8,203.0,81.8,17.8,0.1,5.6,221.44166666666666,6.8,26.8,28.6
